operateur,filiere,annee,code_region,region,code_conso,secteur,nb_sites,conso_totale,conso_moyenne
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,1,1405.76758,1405.76758
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,12,10680.79403,890.066169166667
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,77,31266.43981,406.05765987013
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,27,5535.56431,205.02090037037
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,2,3675.07144,1837.53572
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,2,617.75538,308.87769
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,1,786.24866,786.24866
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,15,8448.61895,563.241263333333
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,28,36083.25379,1288.68763535714
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,6,2738.80457,456.467428333333
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,5,7742.50284,1548.500568
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,171,107241.02606,627.140503274854
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,1,937.60416,937.60416
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,54,45783.70089,847.846312777778
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,14,8987.91082,641.99363
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,10,15519.48843,1551.948843
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,1,412.42818,412.42818
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,3,14923.493,4974.49766666667
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,3,1154.77472,384.924906666667
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,13,7878.03737,606.002874615385
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,20,21711.55227,1085.5776135
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,471,347704.85715,738.226872929936
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,412,285225.37023,692.294587936893
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,157,322029.58208,2051.14383490446
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,172,110402.35461,641.874154709302
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,99,49867.00303,503.707101313131
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,5,3634.15797,726.831594
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,1,628.2556,628.2556
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,11,7034.55396,639.504905454545
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,52,35552.27367,683.697570576923
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,21,37590.32982,1790.01570571429
GRDF,Gaz,2021,53,Bretagne,ENT,TERTIAIRE,138,563764.55158,4085.25037376812
GRDF,Gaz,2021,53,Bretagne,PRO,AGRICULTURE,174,6376.91547,36.6489394827586
GRDF,Gaz,2021,53,Bretagne,PRO,INDUSTRIE,2585,154015.14509,59.5803269206963
GRDF,Gaz,2021,53,Bretagne,PRO,TERTIAIRE,22128,1079364.33414,48.7782146664859
GRDF,Gaz,2021,53,Bretagne,RES,RESIDENTIEL,501475,5071404.15677,10.1129750371803
GRDF,Gaz,2022,11,Île-de-France,ENT,AGRICULTURE,45,30318.28544,673.739676444444
GRDF,Gaz,2022,11,Île-de-France,ENT,AGRICULTURE,2,683.54853,341.774265
GRDF,Gaz,2022,11,Île-de-France,ENT,AGRICULTURE,3,680.64812,226.882706666667
GRDF,Gaz,2022,11,Île-de-France,ENT,INCONNU,983,30572.91024,31.1016380874873
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,4,26759.8471,6689.961775
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,1,444.95089,444.95089
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,121,234098.23774,1934.69617966942
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,13,26271.13152,2020.85627076923
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,5,24734.99249,4946.998498
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,8,1839.34586,229.9182325
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,7,4972.52872,710.361245714286
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,6,794.08607,132.347678333333
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,24,25460.99934,1060.8749725
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,32,30691.34105,959.1044078125
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,4,27133.29144,6783.32286
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,77,164896.39164,2141.51157974026
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,30,90200.29414,3006.67647133333
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,37,59996.17172,1621.51815459459
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,47,200158.88042,4258.69958340426
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,28,36942.48909,1319.37461035714
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,145,124786.74127,860.598215655172
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,36,43375.86265,1204.88507361111
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,29,106094.6447,3658.43602413793
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,54,26349.40566,487.951956666667
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,54,104320.56696,1931.86235111111
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,17,56015.47,3295.02764705882
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,13,6274.15906,482.62762
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,21,11615.79624,553.133154285714
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,2797,4518599.69892,1615.51651731141
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,274,135670.94266,495.149425766423
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,28,25038.07739,894.217049642857
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,562,614448.40067,1093.32455635231
GRDF,Gaz,2022,11,Île-de-France,ENT,INDUSTRIE,52,279892.22951,5382.54287519231
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,28,34290.63322,1224.66547214286
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,28,13425.36994,479.477497857143
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,5,37056.03835,7411.20767
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,38,106988.41568,2815.48462315789
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,342,119096.17699,348.234435643275
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,430,1180262.75223,2744.7970982093
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,375,194874.72012,519.66592032
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,200,433215.63298,2166.0781649
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,14,18826.80684,1344.77191714286
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,131,100284.40183,765.529784961832
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,3,4901.17344,1633.72448
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,736,386879.28367,525.651200638587
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,360,101794.42927,282.762303527778
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,11,12831.66687,1166.51517
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,19,8658.57542,455.714495789474
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,1,123.331,123.331
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,75,26682.55966,355.767462133333
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,9,6431.64363,714.62707
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,11,4009.80891,364.528082727273
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,153,91999.20401,601.301986993464
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,44,21496.42244,488.555055454545
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,40,21398.74553,534.96863825
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,3991,3116967.55638,780.999137153596
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,14,7871.44347,562.245962142857
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,642,537083.2977,836.578345327103
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,106,80894.26477,763.153441226415
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,68,124531.75155,1831.3492875
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,21,10612.40183,505.352468095238
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,10,17345.96038,1734.596038
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,67,186978.3667,2790.72189104478
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,1,1356.92896,1356.92896
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,8,2280.62997,285.07874625
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,818,461212.82837,563.829863533007
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,74,51934.10566,701.812238648649
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,3447,2088810.51828,605.979262628372
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,673,493768.73907,733.68311897474
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,485,663816.77711,1368.69438579381
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,859,537907.5885,626.202082072177
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,289,155615.49542,538.461921868512
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,53,19388.10208,365.813246792453
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,26,21644.18841,832.468785
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,1,1101.19907,1101.19907
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,131,177340.34519,1353.74309305344
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,237,118936.3506,501.841141772152
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,3,900.4724,300.157466666667
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,70,109823.85076,1568.91215371429
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,50,20616.99504,412.3399008
GRDF,Gaz,2022,11,Île-de-France,ENT,TERTIAIRE,306,409714.39512,1338.93593176471
GRDF,Gaz,2022,11,Île-de-France,PRO,AGRICULTURE,739,20122.35588,27.229168985115
GRDF,Gaz,2022,11,Île-de-France,PRO,INDUSTRIE,13799,590031.34986,42.7589933951736
GRDF,Gaz,2022,11,Île-de-France,PRO,TERTIAIRE,92101,3948633.32621,42.8728605141095
GRDF,Gaz,2022,11,Île-de-France,RES,RESIDENTIEL,2356345,26200821.77379,11.1192638487955
GRDF,Gaz,2022,52,Pays de la Loire,ENT,AGRICULTURE,102,224610.95887,2202.06822421569
GRDF,Gaz,2022,52,Pays de la Loire,ENT,AGRICULTURE,5,10338.16952,2067.633904
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INCONNU,232,4156.45385,17.9157493534483
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,3,17808.2554,5936.08513333333
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,191,1603475.44075,8395.15937565445
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,11,16345.08762,1485.91705636364
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,14,79728.39266,5694.88519
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,6,1889.79318,314.96553
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,10,7891.98442,789.198442
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,16,17531.31802,1095.70737625
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,24,177273.67254,7386.4030225
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,14,32348.68005,2310.62000357143
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,1,1814.57033,1814.57033
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,22,48441.10189,2201.86826772727
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,10,25020.02774,2502.002774
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,60,105802.22592,1763.370432
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,41,301514.06221,7354.00151731707
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,23,85429.8837,3714.34276956522
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,142,273862.19819,1928.60702950704
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,14,15410.9895,1100.78496428571
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,27,46847.88975,1735.10702777778
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,48,107824.7954,2246.34990416667
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,50,141128.12868,2822.5625736
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,22,76012.28868,3455.10403090909
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,21,19984.88916,951.661388571428
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,10,30884.7887,3088.47887
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,378,1925833.97426,5094.7988737037
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,10,4148.93065,414.893065
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,9,33812.98188,3756.99798666667
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,43,35819.2314,833.005381395349
GRDF,Gaz,2022,52,Pays de la Loire,ENT,INDUSTRIE,44,409199.63832,9299.99178
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,16,22179.89298,1386.24331125
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,5,6852.99187,1370.598374
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,11,140983.62861,12816.69351
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,64,22471.61592,351.11899875
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,132,301634.24142,2285.10788954545
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,203,92042.43837,453.411026453202
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,31,97677.67343,3150.89269129032
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,1,340.84577,340.84577
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,23,29388.47697,1277.75986826087
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,76,30063.78236,395.576083684211
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,30,3832.31894,127.743964666667
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,5,2425.42078,485.084156
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,2,720.11171,360.055855
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,11,2834.4461,257.676918181818
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,5,2131.92788,426.385576
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,60,39008.07747,650.1346245
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,13,6003.59511,461.815008461538
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,2,1770.95742,885.47871
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,377,227034.0737,602.212397082228
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,1,99.29027,99.29027
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,62,160995.63823,2596.70384241936
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,6,4469.30965,744.884941666667
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,11,10888.84148,989.89468
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,1,80.76182,80.76182
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,1,140.92183,140.92183
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,8,23087.12141,2885.89017625
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,3,723.6384,241.2128
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,1,381.03794,381.03794
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,1,127.19009,127.19009
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,46,26234.9937,570.32595
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,26,16610.1398,638.851530769231
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,538,286503.16344,532.533761040892
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,411,249341.04709,606.6692143309
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,147,215888.3417,1468.62817482993
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,267,147270.70935,551.575690449438
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,102,49861.5034,488.838268627451
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,1,606.68787,606.68787
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,5,2518.49801,503.699602
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,2,473.67666,236.83833
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,17,16349.63796,961.743409411765
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,59,35938.97775,609.135216101695
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,34,35509.21827,1044.38877264706
GRDF,Gaz,2022,52,Pays de la Loire,ENT,TERTIAIRE,55,35684.82029,648.814914363636
GRDF,Gaz,2022,52,Pays de la Loire,PRO,AGRICULTURE,230,11356.54981,49.3763035217391
GRDF,Gaz,2022,52,Pays de la Loire,PRO,INDUSTRIE,4145,177779.13438,42.8900203570567
GRDF,Gaz,2022,52,Pays de la Loire,PRO,TERTIAIRE,28516,1133591.40303,39.7528195760275
GRDF,Gaz,2022,52,Pays de la Loire,RES,RESIDENTIEL,599405,5083694.40691,8.48123456913106
GRDF,Gaz,2022,53,Bretagne,ENT,AGRICULTURE,130,538465.77062,4142.04438938461
GRDF,Gaz,2022,53,Bretagne,ENT,AGRICULTURE,15,158459.09545,10563.9396966667
GRDF,Gaz,2022,53,Bretagne,ENT,INCONNU,180,43319.58095,240.664338611111
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,3,73930.845,24643.615
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,249,2016008.00175,8096.41767771084
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,4,18123.17045,4530.7926125
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,1,97.01235,97.01235
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,4,3746.32058,936.580145
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,1,357.10355,357.10355
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,9,9296.61744,1032.95749333333
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,8,53086.13745,6635.76718125
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,4,3689.50584,922.37646
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,18,132845.35801,7380.29766722222
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,5,39666.60914,7933.321828
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,27,71297.69832,2640.65549333333
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,21,68667.21478,3269.86737047619
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,8,21142.07194,2642.7589925
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,40,99760.65234,2494.0163085
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,13,12311.38891,947.029916153846
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,4,5234.00316,1308.50079
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,19,27454.62143,1444.98007526316
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,16,13182.71111,823.919444375
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,4,8509.83189,2127.4579725
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,5,1725.44325,345.08865
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,10,17876.87717,1787.687717
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,373,2262797.9011,6066.48230857909
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,11,7965.02562,724.093238181818
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,4,20681.03273,5170.2581825
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,22,37696.01194,1713.45508818182
GRDF,Gaz,2022,53,Bretagne,ENT,INDUSTRIE,44,447600.87369,10172.7471293182
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,6,20979.21161,3496.53526833333
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,2,7075.995,3537.9975
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,5,2419.5284,483.90568
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,14,254005.96989,18143.2835635714
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,64,19518.10283,304.97035671875
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,62,198498.867,3201.59462903226
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,169,61121.93909,361.668278639053
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,19,27177.94612,1430.41821684211
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,1,843.95095,843.95095
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,12,5824.97887,485.414905833333
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,75,34869.91655,464.932220666667
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,30,7620.76295,254.025431666667
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,2,2566.96488,1283.48244
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,2,783.63486,391.81743
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,1,598.87604,598.87604
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,13,5841.55524,449.350403076923
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,24,10446.26182,435.260909166667
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,6,3583.86994,597.311656666667
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,5,11560.46065,2312.09213
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,168,82964.15527,493.834257559524
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,1,727.62264,727.62264
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,50,85984.81123,1719.6962246
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,14,7512.00134,536.571524285714
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,9,8651.11809,961.235343333333
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,2,410.06813,205.034065
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,6,27980.446,4663.40766666667
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,13,6152.89978,473.299983076923
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,30,59115.85114,1970.52837133333
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,435,251843.39861,578.950341632184
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,415,239966.1091,578.231588192771
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,154,278622.42202,1809.23650662338
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,178,108022.85704,606.869983370786
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,98,43960.97665,448.581394387755
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,5,2686.2118,537.24236
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,2,1845.39696,922.69848
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,10,8332.3397,833.23397
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,50,27442.28553,548.8457106
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,23,40642.64332,1767.07144869565
GRDF,Gaz,2022,53,Bretagne,ENT,TERTIAIRE,100,353369.30664,3533.6930664
GRDF,Gaz,2022,53,Bretagne,PRO,AGRICULTURE,171,5938.67781,34.72911
GRDF,Gaz,2022,53,Bretagne,PRO,INDUSTRIE,2733,136391.29901,49.9053417526528
GRDF,Gaz,2022,53,Bretagne,PRO,TERTIAIRE,22547,936237.21782,41.5238044005854
GRDF,Gaz,2022,53,Bretagne,RES,RESIDENTIEL,505292,4109800.93545,8.13351672983146
GRDF,Gaz,2023,11,Île-de-France,ENT,AGRICULTURE,50,32763.20869,655.2641738
GRDF,Gaz,2023,11,Île-de-France,ENT,AGRICULTURE,1,272.44004,272.44004
GRDF,Gaz,2023,11,Île-de-France,ENT,AGRICULTURE,3,707.81843,235.939476666667
GRDF,Gaz,2023,11,Île-de-France,ENT,INCONNU,519,22564.66495,43.4771964354528
GRDF,Gaz,2023,11,Île-de-France,ENT,INDUSTRIE,4,24485.11516,6121.27879
GRDF,Gaz,2023,11,Île-de-France,ENT,INDUSTRIE,1,458.57892,458.57892
GRDF,Gaz,2023,11,Île-de-France,ENT,INDUSTRIE,116,224888.24261,1938.69174663793
